id_entrance;name;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle
14800;К трамваям в центр;82;in;55.7516306;37.7162886;740;43;15;0;0;280;680;15
14801;К трамваям в центр;82;out;55.7516306;37.7162886;740;43;10;0;0;320;680;27
14810;К трамваям в область;82;in;55.7515293;37.7163578;740;41;41;0;0;0;0;0
14811;К трамваям в область;82;out;55.7515293;37.7163578;740;41;36;0;0;320;910;27
14820;Западная сторона Авиамоторной улицы;82;in;55.75200079;37.71670679;740;49;49;0;0;0;0;0
14821;Западная сторона Авиамоторной улицы;82;out;55.75200079;37.71670679;740;49;44;0;0;320;910;27
14830;Южная сторона шоссе Энтузиастов;82;in;55.7512042;37.7165431;740;41;15;0;0;280;680;15
14831;Южная сторона шоссе Энтузиастов;82;out;55.7512042;37.7165431;740;41;10;0;0;320;680;27
14840;На север, к рынку;82;in;55.75235914;37.71704343;740;50;50;0;0;0;0;0
14841;На север, к рынку;82;out;55.75235914;37.71704343;740;50;45;0;0;320;910;27
14850;Путепровод;82;in;55.75199246;37.71744521;740;50;50;0;0;0;0;0
14851;Путепровод;82;out;55.75199246;37.71744521;740;50;45;0;0;320;910;27
14860;Авиамоторная улица на юг, восточная сторона;82;in;55.7509103;37.7178209;740;41;15;0;0;280;680;15
14861;Авиамоторная улица на юг, восточная сторона;82;out;55.7509103;37.7178209;740;41;10;0;0;320;680;27
14870;К платформе Новая;82;in;55.7510902;37.7179455;740;42;15;0;0;280;680;15
14871;К платформе Новая;82;out;55.7510902;37.7179455;740;42;10;0;0;320;680;27
14880;Авиамоторная улица на юг, западная сторона;82;in;55.7508406;37.7175337;740;44;44;0;0;0;0;0
14881;Авиамоторная улица на юг, западная сторона;82;out;55.7508406;37.7175337;740;44;39;0;0;320;910;27
14890;В сторону области;29;both;55.70630611;37.6571665;790;0;0;0;0;0;0;0
14900;В сторону центра, из стеклянных дверей налево. К торговым центрам.;29;both;55.70865724;37.65732061;790;33;4;0;0;330;820;20
14910;В сторону центра, из стеклянных дверей направо. К Автозаводской улице.;29;both;55.70846604;37.65812781;790;32;4;0;0;310;800;20
14920;ул. Дмитрия Ульянова;101;out;55.6871860715;37.5723893715;530;29;0;0;0;0;0;0
14921;Профсоюзная улица;101;out;55.6869882565;37.5721915565;530;33;0;0;0;0;0;0
14922;ул. Дмитрия Ульянова;101;in;55.6871860715;37.5723893715;530;73;0;0;0;0;0;0
14923;Профсоюзная улица;101;in;55.6869882565;37.5721915565;530;77;0;0;0;0;0;0
14930;ул. Дмитрия Ульянова;101;out;55.6869715981;37.5730589672;530;30;0;0;0;0;0;0
14931;Профсоюзная улица;101;out;55.6867753562;37.5728476298;530;33;0;0;0;0;0;0
14932;ул. Дмитрия Ульянова;101;in;55.6869715981;37.5730589672;530;74;0;0;0;0;0;0
14933;Профсоюзная улица;101;in;55.6867753562;37.5728476298;530;77;0;0;0;0;0;0
14940;проспект 60-летия Октября;101;both;55.6888019309;37.5741496191;780;48;23;0;0;290;760;22
14941;ул. Дмитрия Ульянова;101;both;55.6886170107;37.5739307339;780;51;51;0;0;0;0;0
14950;проспект 60-летия Октября;101;both;55.6886132368;37.574855335;780;47;47;0;0;0;0;0
14951;площадь Хо Ши Мина;101;both;55.6883339695;37.5745458767;780;51;23;0;0;290;760;24
14960;улица Воздвиженка, улица Моховая, РГБ;54;in;55.75222369;37.61004135;730;67;36;0;0;310;860;20
14961;улица Воздвиженка, улица Моховая, РГБ;54;out;55.75222369;37.61004135;730;81;43;0;0;310;860;20
14962;улица Воздвиженка, улица Моховая, РГБ;44;in;55.7522236899999;37.61004135;730;47;16;0;0;310;860;20
14963;улица Воздвиженка, улица Моховая, РГБ;44;out;55.7522236899999;37.61004135;730;61;30;0;0;310;860;20
14964;улица Воздвиженка, улица Моховая, РГБ;11;in;55.7522236899999;37.61004135;730;80;42;0;0;310;860;20
14965;улица Воздвиженка, улица Моховая, РГБ;11;out;55.7522236899999;37.61004135;730;86;48;0;0;310;860;20
14970;улица Воздвиженка, улица Моховая, РГБ;54;in;55.7520257999999;37.61023103;730;61;61;0;0;0;0;0
14971;улица Воздвиженка, улица Моховая, РГБ;54;out;55.7520257999999;37.61023103;730;70;70;0;0;0;0;0
14972;улица Воздвиженка, улица Моховая, РГБ;44;in;55.7520257999999;37.61023103;730;41;41;0;0;0;0;0
14973;улица Воздвиженка, улица Моховая, РГБ;44;out;55.7520257999999;37.61023103;730;55;55;0;0;0;0;0
14974;улица Воздвиженка, улица Моховая, РГБ;11;in;55.7520257999999;37.61023103;730;67;67;0;0;0;0;0
14975;улица Воздвиженка, улица Моховая, РГБ;11;out;55.7520257999999;37.61023103;730;81;81;0;0;0;0;0
14976;улица Моховая;11;both;55.7504768240987;37.6091400800502;730;69;69;0;0;0;0;0
14977;улица Моховая;140;both;55.7504768240987;37.6091400800502;730;63;63;0;0;0;0;0
14980;Александровский сад;54;in;55.7519218667234;37.6123128811922;730;67;31;0;0;310;875;20
14981;Александровский сад;54;out;55.7519218667234;37.6123128811922;730;81;54;0;0;310;875;20
14982;Александровский сад;44;in;55.7519218667234;37.6123128811922;730;47;16;0;0;310;875;20
14983;Александровский сад;44;out;55.7519218667234;37.6123128811922;730;61;30;0;0;310;875;20
14984;Александровский сад;11;in;55.7519218667234;37.6123128811922;730;73;41;0;0;310;875;20
14985;Александровский сад;11;out;55.7519218667234;37.6123128811922;730;87;55;0;0;310;875;20
14990;На проспект Мира;91;both;55.8078029641;37.6387473426;800;0;0;0;0;0;0;0
15000;Южный;225;in;55.6318689;37.7669485;730;70;70;1;70;0;0;0
15001;Южный;225;out;55.6318689;37.7669485;730;70;70;1;70;0;0;0
15010;Северный;225;in;55.633708429394;37.7652156136226;730;3;0;0;0;0;0;0
15011;Северный;225;out;55.6337779005953;37.7654835906599;730;3;0;0;0;0;0;0
15020;К области, Череповецкая улица на запад;129;out;55.8987623686;37.586449957;570;64;34;0;0;300;770;22
15021;К области, Череповецкая улица на запад;129;in;55.8987623686;37.586449957;740;64;34;0;0;300;770;22
15022;К области, Алтуфьевское шоссе западная сторона;129;out;55.8990187512;37.5864249441;570;30;0;0;0;300;770;22
15023;К области, Алтуфьевское шоссе западная сторона;129;in;55.8990187512;37.5864249441;740;30;0;0;0;300;770;22
15030;К центру, Череповецкая улица на запад;129;out;55.8970739956;37.5865906547;550;62;37;0;0;300;780;22
15031;К центру, Череповецкая улица на запад;129;in;55.8970739956;37.5865906547;740;62;37;0;0;300;780;22
15032;К центру, Алтуфьевское шоссе западная сторна;129;out;55.8966393959;37.5865687684;550;56;1;0;0;400;780;22
15033;К центру, Алтуфьевское шоссе западная сторна;129;in;55.8966393959;37.5865687684;740;56;1;0;0;400;780;22
15040;К центру, улица Лескова;129;out;55.8970614891;37.5878162885;550;64;1;0;0;420;780;22
15041;К центру, улица Лескова;129;in;55.8970614891;37.5878162885;740;64;1;0;0;420;780;22
15042;К центру, Алтуфьевское шоссе восточная сторна;129;out;55.8966143829;37.5878100353;550;63;38;0;0;300;780;22
15043;К центру, Алтуфьевское шоссе восточная сторна;129;in;55.8966143829;37.5878100353;740;63;38;0;0;300;780;22
15050;К области, улица Лескова;129;out;55.8987436089;37.5878413014;570;67;37;0;0;300;770;22
15051;К области, улица Лескова;129;in;55.8987436089;37.5878413014;740;67;37;0;0;300;770;22
15052;К области, Алтуфьевское шоссе восточная сторона;129;out;55.8992313611;37.5878569345;570;70;0;0;0;390;770;22
15053;К области, Алтуфьевское шоссе восточная сторона;129;in;55.8992313611;37.5878569345;740;70;0;0;0;390;770;22
15060;К центру на север;163;both;55.58378375;37.59656057;800;40;0;0;0;410;890;20
15062;К центру, к пешеходному переходу на восток;163;both;55.5834835962;37.5971640043;800;35;0;0;0;410;870;20
15070;К области, к перехватывающей парковке, ГАИ;163;both;55.58161894;37.59620509;800;66;0;0;0;370;950;25
15080;улица Воздвиженка, Генштаб;44;both;55.75237085;37.6034912;735;0;0;0;0;0;0;0
15090;кинотеатр Художественный;55;both;55.7521664034;37.601716225;550;65;0;0;0;0;0;0
15100;В сторону области, у турникетов налево, из стеклянных дверей налево. На юг, к финансовой академии.;37;out;55.80047488;37.53046104;720;50;22;0;0;300;620;20
15110;В сторону области, у турникетов налево, из стеклянных дверей направо. К торговому центру, ул. Черняховского.;37;out;55.80127082;37.53176733;720;52;21;0;0;300;620;20
15101;В сторону области, у турникетов налево, из стеклянных дверей налево. На юг, к финансовой академии.;37;in;55.80047488;37.53046104;720;71;43;0;0;300;620;20
15110;В сторону области, у турникетов налево, из стеклянных дверей направо. К торговому центру, ул. Черняховского.;37;in;55.80127082;37.53176733;720;73;42;0;0;300;620;20
15121;В сторону центра;37;both;55.80005496;37.53434927;720;58;58;0;0;0;0;0
15130;В сторону области, у турникетов направо. Выход в жилое здание.;37;both;55.80105983;37.53215142;720;63;63;0;0;0;0;0
15140;К центру, на запад;87;both;55.8687860517;37.6634401742;800;36;0;0;0;440;760;35
15142;К центру, на юго-запад, и на трамвай;87;both;55.8684046045;37.663246324;800;36;36;0;0;0;0;0
15150;К области, на северо-запад;87;out;55.8707245541;37.6644094254;800;61;34;0;0;310;770;40
15151;К области, на северо-запад;87;in;55.8707245541;37.6644094254;560;61;34;0;0;310;770;40
15152;К области, на автобусы по улице Менжинского на запад;87;out;55.870374373;37.6642155752;800;57;30;0;0;310;770;40
15153;К области, на автобусы по улице Менжинского на запад;87;in;55.870374373;37.6642155752;560;57;30;0;0;310;770;40
15160;К области, Енисейская улица, на северо-запад;87;out;55.8706119959;37.6652911313;800;64;40;0;0;310;770;40
15161;К области, Енисейская улица, на северо-запад;87;in;55.8706119959;37.6652911313;560;64;40;0;0;310;770;40
15162;К области, улица Менжинского на восток;87;out;55.8702368019;37.6651035343;800;72;0;0;0;350;800;40
15163;К области, улица Менжинского на восток;87;in;55.8702368019;37.6651035343;560;72;0;0;0;350;800;40
15170;ул. Барклая (запад);61;in;55.7436635459;37.4974001378;550;28;28;0;0;0;0;0
15171;ул. Барклая (запад);61;out;55.7436105773;37.4974464853;560;28;28;0;0;0;0;0
15180;ул. Барклая (восток);61;in;55.7438312796;37.4982101153;550;28;28;0;0;0;0;0
15181;ул. Барклая (восток);61;out;55.7438732131;37.4981659749;560;28;28;0;0;0;0;0
15190;Выход;120;out;55.7606388237;37.5812906368;750;0;0;0;0;0;0;0
15191;Вход;120;in;55.7606388237;37.5812906368;540;0;0;0;0;0;0;0
15200;Выход на Бауманскую улицу;47;out;55.7723959516;37.6792845414;720;0;0;0;0;0;0;0
15201;Вход с Бауманской улица;47;in;55.7723815089;37.6788450718;560;0;0;0;0;0;0;0
15210;К области, на южную сторону Хорошёвского шоссе;122;out;55.7733485638;37.544538849;810;31;1;0;0;300;840;24
15211;К области, на южную сторону Хорошёвского шоссе;122;in;55.7733485638;37.544538849;740;78;1;0;0;300;840;24
15220;К области, на северную сторону Хорошёвского шоссе;122;out;55.7740614324;37.5446389007;810;36;1;0;0;310;810;22
15221;К области, на северную сторону Хорошёвского шоссе;122;in;55.7740614324;37.5446389007;740;83;1;0;0;310;810;22
15230;К пригородным поездам в область;122;out;55.7732485121;37.5490474302;840;40;2;0;0;0;0;5
15231;К пригородным поездам в область;122;in;55.7732485121;37.5490474302;740;73;0;0;0;0;0;5
15232;Высадка с пригородных поездов из области;122;out;55.7729483569;37.5489786447;830;55;55;0;0;0;0;0
15233;Высадка с пригородных поездов из области;122;in;55.7729483569;37.5489786447;740;81;81;0;0;0;0;0
15240;К центру, на Беговую улицу;122;out;55.7743115618;37.5491349755;840;47;36;0;0;0;0;4
15241;К центру, на Беговую улицу;122;in;55.7743115618;37.5491349755;740;81;35;0;0;0;0;4
15250;На Грузинский Вал.;67;both;55.7754196298;37.5827102001;720;1;1;0;0;0;0;0
15260;Вход в здании вокзала;35;in;55.7772410298;37.5821803383;720;0;0;0;0;0;0;0
15261;Выход в здании вокзала;35;out;55.7774231698;37.5823128037;720;0;0;0;0;0;0;0
15262;Вход с путепровода.;35;in;55.777539077;37.5821223847;720;39;39;0;0;0;0;0
15270;По лестнице, на эскалатор, из стеклянных дверей налево, потом налево. К церкви;67;both;55.7774314489;37.5857155101;550;68;31;0;0;320;770;0
15271;По лестнице, на эскалатор, из стеклянных дверей налево, потом налево. К бизнес-центру;67;both;55.7776549843;37.5862453719;550;74;71;0;0;320;970;0
15280;НИИ вычислительных комплексов им.М.А.Карцева;105;in;55.6418457923;37.5254266438;550;56;24;0;0;300;770;12
15281;НИИ вычислительных комплексов им.М.А.Карцева;105;out;55.6418457923;37.5254266438;750;56;24;0;0;0;0;0
15282;НИИ вычислительных комплексов им.М.А.Карцева;105;in;55.6415752669;37.525248343;550;50;50;0;0;0;0;0
15283;НИИ вычислительных комплексов им.М.А.Карцева;105;out;55.6415752669;37.525248343;750;50;50;0;0;0;0;0
15290;АШАН Сити;105;in;55.6417228262;37.5260783641;550;58;24;0;0;310;780;20
15291;АШАН Сити;105;out;55.6417228262;37.5260783641;750;58;24;0;0;310;780;20
15292;АШАН Сити;105;in;55.6414338559;37.5258877667;550;52;52;0;0;0;0;0
15293;АШАН Сити;105;out;55.6414338559;37.5258877667;750;52;52;0;0;0;0;0
15300;ул.Профсоюзная (дублер);105;both;55.6437855825;37.5267977158;550;37;37;0;0;0;0;0
15301;ул.Профсоюзная (дублер);105;both;55.6434904638;37.5266071183;550;28;0;0;0;300;780;17
15310;ул.Генерала Антонова;105;both;55.6436687647;37.5274555844;550;31;31;0;0;0;0;0
15311;ул.Генерала Антонова;105;both;55.6433982393;37.5272496161;550;32;0;0;0;310;780;20
15320;К центру, улица Пришвина, Биберевская на север;130;out;55.8840584012;37.6046887952;520;39;34;0;0;0;0;5
15321;К центру, улица Пришвина, Биберевская на север;130;in;55.8840584012;37.6046887952;720;76;71;0;0;0;0;5
15322;К центру, Биберевская улица северная сторона, у торгцентра;130;out;55.8838301582;37.6041541437;520;38;2;0;0;340;960;16
15323;К центру, Биберевская улица северная сторона, у торгцентра;130;in;55.8838301582;37.6041541437;720;75;39;0;0;340;960;16
15330;К области, на север;130;out;55.8844367218;37.6013089225;570;49;27;0;0;300;740;27
15331;К области, на север;130;in;55.8844367218;37.6013089225;730;49;27;0;0;300;740;27
15332;К области, на автобусную конечную;130;out;55.884199099;37.6016778633;570;50;0;0;0;350;740;27
15333;К области, на автобусную конечную;130;in;55.884199099;37.6016778633;730;50;0;0;0;350;740;27
15340;К центру, Биберевская улица южная сторона;130;out;55.8835956619;37.6054360566;520;43;1;0;0;0;0;5
15341;К центру, Биберевская улица южная сторона;130;in;55.8835956619;37.6054360566;720;80;75;0;0;0;0;5
15342;К центру, Биберевская улица на запад;130;out;55.8833705455;37.6048982785;520;39;1;0;0;350;870;20
15343;К центру, Биберевская улица на запад;130;in;55.8833705455;37.6048982785;720;76;38;0;0;350;870;20
15350;улица Воздвиженка;54;both;55.7522501521;37.6088846807;735;49;49;0;0;0;0;0
15351;улица Воздвиженка;44;both;55.7522501521;37.6088846807;735;70;70;0;0;0;0;0
15352;улица Воздвиженка;11;both;55.7522501521;37.6088846807;735;96;96;0;0;0;0;0
15360;улица Воздвиженка, улица Моховая;54;in;55.7525636367;37.6108145705;730;61;20;0;0;430;710;23
15361;улица Воздвиженка, улица Моховая;54;out;55.7525636367;37.6108145705;730;70;29;0;0;430;710;23
15362;улица Воздвиженка, улица Моховая;44;in;55.7525636367;37.6108145705;730;41;16;0;0;430;710;23
15363;улица Воздвиженка, улица Моховая;44;out;55.7525636367;37.6108145705;730;49;24;0;0;430;710;23
15364;улица Воздвиженка, улица Моховая;11;in;55.7525636367;37.6108145705;730;67;42;0;0;430;710;23
15365;улица Воздвиженка, улица Моховая;11;out;55.7525636367;37.6108145705;730;73;48;0;0;430;710;23
15370;Братеевский проезд;220;both;55.6322978835;37.7435165293;725;38;0;0;0;355;900;21
15380;Центр образования №1998;220;both;55.6341131889;37.744575886;725;38;0;1;38;355;900;21
15400;К области, на автобусы на Снежную улицу;89;both;55.8459218829;37.6384264754;800;57;25;0;0;370;830;20
15410;К области, на автобусы в Отрадное;89;both;55.8466222451;37.638789163;800;58;58;0;0;0;0;0
15412;К области, на Снежную улицу;89;both;55.8466410048;37.6393582072;800;54;25;0;0;370;830;20
15420;К центру;89;both;55.8439333547;37.637638568;800;0;0;0;0;0;0;0
15440;К области, на южную сторону улицы Перерва;158;both;55.6586748707;37.7489345261;740;58;26;0;0;410;860;18
15450;К области, на северную сторону улицы Перерва, к Ашану;158;both;55.6592834565;37.749752625;740;62;62;0;0;0;0;0
15460;К области, на Мячковский бульвар;158;both;55.6590340361;37.7499322076;740;63;26;0;0;410;860;20
15470;К центру, на автобусную остановку к востоку;158;both;55.6598671002;37.7520871998;740;64;26;0;0;410;860;20
15480;К центру, на круг Братиславской улицы;158;both;55.660121509;37.7526957856;740;64;64;0;0;0;0;0
15490;К центру, к  торговому центру;158;both;55.6600217408;37.7517529765;740;60;26;0;0;410;860;20
15500;На улицу Адмирала Лазарева, Южнобутовскую улицу;193;both;55.54588588;37.54428498;800;3;3;0;0;0;0;0
15510;К центру, на восток, к продуктовому;164;both;55.5702548144;37.576433133;710;63;63;0;0;0;0;0
15512;К центру, Знаменские Садки;164;both;55.5706487663;37.5767270337;710;62;24;0;0;430;900;20
15520;К центру, на запад, к ТЦ Круг;164;both;55.5699546605;37.5779213958;710;70;24;0;0;410;900;20
15522;К центру, на Старокачаловскую улицу;164;both;55.5703235996;37.5782090433;710;70;70;0;0;0;0;0
15524;К центру, автобусы на Подольск;164;both;55.5700859778;37.5771397452;710;62;24;0;0;410;900;20
15540;К области, на южную сторону Чонгарского б-ра, Артековскую улицу;27;out;55.6530417319;37.6180533197;530;29;0;0;0;320;830;22
15541;С южной стороны Чонгарского бульвара;27;in;55.6530417319;37.6180533197;800;78;49;0;0;320;830;22
15550;Главный выход на Варшавское шоссе;27;out;55.6535357351;37.6205108294;800;29;29;0;0;0;0;0
15551;Вход с автобусного кольца;27;in;55.653166796;37.6207547044;800;76;76;0;0;0;0;0
15552;В подвальный этаж торгового центра;27;both;55.6536920653;37.6209172877;800;39;39;0;0;0;0;0
15554;К пригородным поездам, станция Коломенское, платформа №1;27;both;55.6536983185;37.6220366114;800;64;64;0;0;0;0;0
15556;К пригородным поездам, станция Коломенское, платформа №2;27;both;55.6535482415;37.6222617268;800;65;26;0;0;300;760;25
15560;К области, Болотниковской улице, Чонгарскому бульвару;27;out;55.6534732031;37.6180095473;530;31;0;0;0;310;800;22
15561;К области, Болотниковской улице, Чонгарскому бульвару;27;in;55.6534732031;37.6180095473;800;80;49;0;0;310;800;22
15570;На Каширский проезд;27;both;55.6536107736;37.6231559351;800;71;71;0;0;0;0;0
15580;К центру, из стеклянных дверей налево, на север;90;out;55.8202442077;37.6400193656;560;68;26;0;0;410;1000;20
15581;К центру, из стеклянных дверей налево, на север;90;in;55.8202442077;37.6400193656;800;68;26;0;0;410;1000;20
15590;К центру, из стеклянных дверей направо. На восток;90;out;55.8195751117;37.6407447407;560;68;68;0;0;0;0;0
15591;К центру, из стеклянных дверей направо. На восток;90;in;55.8195751117;37.6407447407;800;68;68;0;0;0;0;0
15600;К центру, из стеклянных дверей налево, на аллею Космонавтов, и на запад;90;out;55.8199002798;37.6396254119;560;68;68;0;0;0;0;0
15601;К центру, из стеклянных дверей налево, на аллею Космонавтов, и на запад;90;in;55.8199002798;37.6396254119;800;68;68;0;0;0;0;0
15610;К центру, из стеклянных дверей направо, по проспекту Мира на север;90;out;55.8199377992;37.6411512009;560;68;26;0;0;410;1000;20
15611;К центру, из стеклянных дверей направо, по проспекту Мира на север;90;in;55.8199377992;37.6411512009;800;68;26;0;0;410;1000;20
15620;Северный (закрыт на ремонт);90;both;55.8222640021;37.6414513561;800;0;0;0;0;0;0;0
15630;В центр;132;out;55.8460327815;37.5896400891;520;2;2;0;0;0;0;0
15631;В центр;132;in;55.8460984404;37.5891773498;750;2;2;0;0;0;0;0
15640;В область;132;out;55.8482901988;37.5907250251;550;1;1;0;0;0;0;0
15641;В область;132;in;55.8483308448;37.5903717174;530;1;0;0;0;0;0;0
15650;В область;40;in;55.8406195405;37.4861842792;790;44;44;0;0;0;0;0
15651;В область;40;out;55.840669215;37.4863415819;550;0;0;0;0;0;0;0
15660;В центр;40;in;55.839121025;37.4873681892;790;44;44;0;0;0;0;0
15661;В центр;40;out;55.8391624205;37.4875586083;550;0;0;0;0;0;0;0
15670;В центр;39;both;55.81803907;37.49798146;720;51;25;0;0;300;740;20
15680;В область;39;both;55.81978079;37.49659;720;46;24;0;0;360;820;20
15690;В область, к торговому центру и автобусам;39;both;55.82008728;37.49777692;720;50;24;0;0;780;330;20
15700;В область;39;both;55.819632045;37.4967980737;720;55;55;0;0;0;0;0
15710;В центр;39;both;55.81790159;37.49817825;720;55;55;0;0;0;0;0
15720;В центр, к трамваям;39;both;55.81850867;37.49891145;720;49;24;0;0;320;780;20
15730;В центр;39;both;55.81788214;37.49958531;720;46;46;0;0;0;0;0
15740;В центр, на Волгоградский проспект;114;both;55.7256807813;37.685131139;700;52;24;0;0;290;753;25
15741;В область, на Новоостаповскую улицу;114;both;55.7245363533;37.6877733292;700;55;53;0;0;0;0;10
15750;В центр, под мост на северную сторону Волгоградского проспекта;114;both;55.7255119313;37.6856220548;700;53;53;0;0;0;0;0
15751;В область, на Волгоградский проспект;114;both;55.7244488015;37.6885081396;700;52;52;0;0;0;0;0
15760;К центру, в парк в западном направлении;156;both;55.691167128;37.7509629281;720;64;24;0;0;315;750;20
15770;К центру, в парк, в восточном направлении;156;both;55.6909693436;37.7516693007;720;57;0;0;0;315;930;20
15780;В область, к троллейбусам по Краснодонской улице на юг;156;both;55.6906528887;37.7553141837;720;67;2;0;0;315;920;20
15790;В область, к парку на восток;156;both;55.6906302848;37.7563765682;720;58;2;0;0;315;870;20
15800;Новотушинский проезд (север);214;in;55.83640171;37.3817157;800;0;0;0;0;0;0;0
15801;Новотушинский проезд (север);214;out;55.83640171;37.3817157;800;0;0;0;0;0;0;0
15810;Новотушинский проезд (юг);214;in;55.83466992;37.3836694;800;0;0;1;0;0;0;0
15811;Новотушинский проезд (юг);214;out;55.83466992;37.3836694;800;0;0;1;0;0;0;0
15820;Воробьевская набережная, правый берег, заказник "Воробьевы горы";16;both;55.709501493005;37.5579026558265;720;75;75;0;0;0;0;0
15830;Олимпийский комплекс "Лужники", Лужнецкая набережная (левый берег);16;both;55.71167098;37.5607497299999;720;4;0;0;0;605;890;25
15840;Олимпийский комплекс "Лужники", Олимпийский комитет РФ, Лужнецкая набережная (левый берег р. Москвы);16;both;55.71149632;37.5613638;720;4;0;0;0;605;890;25
15850;природный заказник "Воробьевы горы";16;both;55.7085399329839;37.556490128696;720;24;24;0;0;0;0;0
15851;природный заказник "Воробьевы горы";16;both;55.7085208972959;37.5571896902317;720;22;22;0;0;0;0;0
15860;ТРЦ "АФИ Молл";188;out;55.7483359;37.54386679;800;21;17;0;0;0;0;6
15861;ТРЦ "АФИ Молл";188;in;55.7483359;37.54386679;800;50;46;0;0;0;0;6
15870;Мост "Багратион";188;out;55.75014778;37.542603;790;9;0;0;0;0;0;6
15872;Мост "Багратион";188;out;55.7481558769;37.5437667281;790;8;0;0;0;0;0;10
15871;Мост "Багратион";188;in;55.75014778;37.542603;790;78;70;0;0;0;0;6
15890;В область, к Ташкенской улице;110;out;55.7153052646;37.8185065164;2000;26;0;0;0;0;0;0
15891;В область, к Ташкенской улице;110;in;55.7153052646;37.8185065164;820;38;0;0;0;0;0;0
15892;В область, к Ташкенской улице;110;out;55.7153052646;37.8185065164;2000;25;0;0;0;0;0;0
15894;В область, к троллейбусам в Новогиреево;110;out;55.7157742571;37.8190317881;2000;36;0;0;0;0;0;0
15895;В область, к троллейбусам в Новогиреево;110;in;55.7157742571;37.8190317881;820;33;0;0;0;0;0;0
15900;К центру, на автостанцию и к пригородным поездам;110;out;55.7157680038;37.8171370583;2000;26;0;0;0;0;0;0
15901;К центру, на автостанцию и к пригородным поездам;110;in;55.7157680038;37.8171370583;820;39;0;0;0;0;0;0
15902;К центру, на автостанцию и к пригородным поездам;110;out;55.7157680038;37.8171370583;2000;25;0;0;0;0;0;0
15904;К центру, на улицу Красный Казанец;110;out;55.7163683142;37.8175059991;2000;64;0;0;0;0;0;0
15905;К центру, на улицу Красный Казанец;110;in;55.7163683142;37.8175059991;820;63;0;0;0;0;0;0
15906;К центру, на автобучные остановки на улице Красный Казанец;110;out;55.7162620093;37.8178686866;2000;59;0;0;0;0;0;0
15907;К центру, на автобучные остановки на улице Красный Казанец;110;in;55.7162620093;37.8178686866;820;58;0;0;0;0;0;0
15910;В сторону области;36;both;55.7904958543;37.5565151565;720;0;0;0;0;0;0;0
15920;В сторону центра;36;both;55.7889352457;37.5599385606;720;13;13;0;0;0;0;0
15930;К пригородным поездам и трамваям;135;out;55.8078479353;37.5802311882;570;40;40;0;0;0;0;0
15931;К пригородным поездам и трамваям;135;in;55.8078479353;37.5802311882;810;40;37;0;0;420;850;24
15932;Бутырская улица, западная сторона;135;out;55.8077103642;37.5806626613;570;39;4;0;0;360;770;22
15933;Бутырская улица, западная сторона;135;in;55.8077103642;37.5806626613;810;39;1;0;0;420;770;24
15940;Бутырская улица, восточная сторона;135;out;55.8080918114;37.5815318607;570;39;33;0;0;430;850;21
15941;Бутырская улица, восточная сторона;135;in;55.8080918114;37.5815318607;810;39;30;0;0;430;850;24
15942;На тропу в промзону на улицу Добролюбова;135;out;55.8081387107;37.5818038764;570;36;3;0;0;430;830;21
15943;На тропу в промзону на улицу Добролюбова;135;in;55.8081387107;37.5818038764;810;36;0;0;0;420;830;24
15950;На Садовое кольцо;74;out;55.7289906077;37.6228873877;750;0;0;0;0;0;0;0
15951;На Садовое кольцо;74;in;55.7289906077;37.6228873877;780;0;0;0;0;0;0;0
15960;В сторону центра, из стеклянных дверей направо, на втором повороте налево. На северную сторону Орехового бульвара.;21;in;55.610880977;37.7165013441;800;65;26;0;0;410;880;20
15965;В сторону центра, из стеклянных дверей направо, на втором повороте налево. На северную сторону Орехового бульвара.;21;out;55.610880977;37.7165013441;800;40;1;0;0;410;880;20
15961;В сторону центра, из стеклянных дверей направо, на первом повороте налево. На южную сторону Орехового бульвара.;21;in;55.6105787902;37.7166338095;800;63;63;0;0;0;0;0
15966;В сторону центра, из стеклянных дверей направо, на первом повороте налево. На южную сторону Орехового бульвара.;21;out;55.6105787902;37.7166338095;800;38;13;0;0;0;0;0
15962;В сторону центра, из стеклянных дверей направо, потом прямо, чуть направо и на пандус. На западную сторону Каширского шоссе. в сторону центра.;21;in;55.6109968843;37.7166586468;800;34;25;0;0;400;1000;20
15962;В сторону центра, из стеклянных дверей направо, потом прямо, чуть направо и на пандус. На западную сторону Каширского шоссе. в сторону центра.;21;out;55.6109968843;37.7166586468;800;9;0;0;0;400;1000;20
15963;В сторону центра, из стеклянных дверей направо, потом прямо, потом направо, до конца коридора, налево на пандус. На восточную сторону Каширского шоссе. в сторону центра.;21;in;55.6112286989;37.7180660923;800;34;25;0;0;400;1000;20
15963;В сторону центра, из стеклянных дверей направо, потом прямо, потом направо, до конца коридора, налево на пандус. На восточную сторону Каширского шоссе. в сторону центра.;21;out;55.6112286989;37.7180660923;800;9;0;0;0;400;1000;20
15964;В сторону центра, из стеклянных дверей направо. потом всё время по правой стенке до упора. ;21;in;55.611145908;37.71808679;800;62;53;0;0;400;1000;20
15964;В сторону центра, из стеклянных дверей направо. потом всё время по правой стенке до упора. ;21;out;55.611145908;37.71808679;800;37;28;0;0;400;1000;20
